id,target
250,0.9107046528171455
251,0.4922696664433363
252,0.7849592558614783
253,0.9904764166900837
254,0.4110083845789061
255,0.17846922462043727
256,0.18373469123334393
257,0.11845820331490867
258,0.8693666551547324
259,0.10689968293813631
260,0.7197647019531831
261,0.232440391813123
262,0.07064654963958097
263,0.9082923276282034
264,0.550391758075707
265,0.921665247620944
266,0.6767316798691645
267,0.94341643496908
268,0.49627568225870805
269,0.45979623941758085
270,0.20933923309464422
271,0.9337148032767053
272,0.6587259457154613
273,0.5965586991985806
274,0.7463631320388958
275,0.9614051994602589
276,0.0023393291920774184
277,0.941658469256589
278,0.6241177274457038
279,0.8030139248487375
280,0.325500487295335
281,0.12654196112754845
282,0.13761253403925297
283,0.12291670182976665
284,0.676239276468699
285,0.14284969041053858
286,0.9616073939628228
287,0.9602984585091188
288,0.9210401477569201
289,0.9749578892940952
290,0.14197069093342965
291,0.1981118092156002
292,0.9386005156091966
293,0.6658005659043269
294,0.6275252053007815
295,0.9859165906836482
296,0.7817680219677415
297,0.7525176845328703
298,0.8528645266527985
299,0.2497205666650335
300,0.7288606275109765
301,0.8665390366600221
302,0.9861822318975375
303,0.954419681820279
304,0.9672613405164313
305,0.9555187968160521
306,0.9996626675352374
307,0.8752989978738144
308,0.9113968405679921
309,0.07493402326146968
310,0.9226222519699439
311,0.8524498214922885
312,0.9226143620477402
313,0.9581026402796149
314,0.004378530846377705
315,0.29678741637850764
316,0.9682891621556843
317,0.9453873191954043
318,0.04979934522563493
319,0.9736217759520219
320,0.6169405455389233
321,0.47011458237155485
322,0.46780707688846884
323,0.8899121741694647
324,0.9305071380759589
325,0.20456559071567448
326,0.13072133783913506
327,0.49499321920807954
328,0.13876068341403147
329,0.8327406792674603
330,0.10112517232005667
331,0.1611187813979581
332,0.06228668172969161
333,0.01985952799144645
334,0.9777623098499796
335,0.8321237707163229
336,0.45018822001324793
337,0.8150632475381131
338,0.954946905937268
339,0.05198285834312552
340,0.9251587501573043
341,0.2481982243153033
342,0.5055821010265436
343,0.9146100689002218
344,0.9545551965994312
345,0.40367472042459723
346,0.5841747063320782
347,0.8634151888885547
348,0.9268135422983342
349,0.8769579128685797
350,0.9005181188074437
351,0.8420563155143302
352,0.31405750365451535
353,0.4587866652637767
354,0.8870376737239866
355,0.7390285032853233
356,0.00031919088670840577
357,0.05963516783680335
358,0.7516411149910142
359,0.8996313838085337
360,0.9780112039928229
361,0.8342947393443707
362,0.5233663838438963
363,0.9456755540630676
364,0.5895051176299906
365,0.12985872890553604
366,0.8723309207625551
367,0.7853871844760565
368,0.010957476611296372
369,0.8787811675304429
370,0.4166332659949156
371,0.8227130571344555
372,0.1618253703237799
373,0.6104983176910647
374,0.9498635064221914
375,0.9959455661262318
376,0.22894258441168508
377,0.5446463764911395
378,0.8844770291563255
379,0.04436446260420635
380,0.8245393561311624
381,0.9976883327727115
382,0.9794339261307798
383,0.9762350750024148
384,0.32739457615395307
385,0.6534317577362999
386,0.9963335474192007
387,0.8894462598328035
388,0.012079866759078363
389,0.011419505430383704
390,0.9751594358869239
391,0.40004709126941596
392,0.48254605905614406
393,0.4606907554101066
394,0.7584036347409104
395,0.9094687828261963
396,0.20509406883394166
397,0.4726509097234271
398,0.7001003407917751
399,0.9329526987889258
400,0.4985768268613327
401,0.9291575692823866
402,0.02381485244931377
403,0.5475375834936128
